"","climate_model","wts"
"260","MPI.ESM.P_035.02",0.00210330591377994
"261","MPI.ESM.P_036.01",0.00338759981709372
"262","MPI.ESM.P_036.02",0.00346486119316998
"263","MPI.ESM.P_037.01",0.020357798721816
"264","MPI.ESM.P_037.02",0.038863888888573
"265","MPI.ESM.P_038.01",0.00224867520278382
"266","MPI.ESM.P_038.02",0.00248121266452621
"267","MPI.ESM.P_039.01",0.00338652123602627
"268","MPI.ESM.P_039.02",0.00275341300734911
"269","MPI.ESM.P_040.01",0.00305332382566331
"270","MPI.ESM.P_040.02",0.00286421399964099
