"","climate_model","wts"
"176","MPI.ESM.P_007.02",0.00353746522429128
"177","MPI.ESM.P_009.01",0.00347456256546948
"178","MPI.ESM.P_009.02",0.00418137037239138
"179","MPI.ESM.P_010.01",0.00582904430017852
"180","MPI.ESM.P_010.02",0.00387120195768271
"181","MPI.ESM.P_011.01",0.00710015030204504
"182","MPI.ESM.P_011.02",0.00527505604463925
"183","MPI.ESM.P_012.01",0.00329277657043212
"184","MPI.ESM.P_012.02",0.002975713702596
"185","MPI.ESM.P_013.01",0.00291232110291103
"186","MPI.ESM.P_013.02",0.00282005972579845
"187","MPI.ESM.P_015.01",0.00561426973656785
"188","MPI.ESM.P_015.02",0.00462077035226476
"189","MPI.ESM.P_018.01",0.00291960912775983
"190","MPI.ESM.P_018.02",0.00310343152199191
"191","MPI.ESM.P_019.01",0.00652815366853488
"192","MPI.ESM.P_019.02",0.0075592136155478
"193","MPI.ESM.P_020.01",0.00393342557518516
"194","MPI.ESM.P_020.02",0.00315849130729985
"195","MPI.ESM.P_021.01",0.00826146484379423
"196","MPI.ESM.P_022.01",0.003041568186287
"197","MPI.ESM.P_022.02",0.00302861361733378
"198","MPI.ESM.P_023.01",0.00678155676564043
"199","MPI.ESM.P_023.02",0.00806564249952263
"200","MPI.ESM.P_025.01",0.00686686693093867
"201","MPI.ESM.P_026.01",0.0030181400476839
"202","MPI.ESM.P_027.02",0.00983253362399473
"203","MPI.ESM.P_028.01",0.00346301799936891
"204","MPI.ESM.P_028.02",0.00318906317269894
"205","MPI.ESM.P_030.01",0.00560031536621734
"206","MPI.ESM.P_030.02",0.00578545995685096
"207","MPI.ESM.P_031.01",0.00414519560919682
"208","MPI.ESM.P_032.02",0.0185471057709143
"209","MPI.ESM.P_033.02",0.00572543297855396
"210","MPI.ESM.P_034.02",0.00380682476075962
"211","MPI.ESM.P_035.01",0.00266314345661532
"212","MPI.ESM.P_035.02",0.0026022068321726
"213","MPI.ESM.P_037.01",0.0159925495401379
"214","MPI.ESM.P_037.02",0.014815706046232
"215","MPI.ESM.P_038.01",0.00472590500913378
"216","MPI.ESM.P_038.02",0.00520179042609949
"217","MPI.ESM.P_039.01",0.00510213733405983
"218","MPI.ESM.P_039.02",0.00634614803137613
"219","MPI.ESM.P_040.02",0.004163176144672
